,Unnamed: 0,acc,bool_hebbian,phi,theta
12291,12291.0,0.8403,0,5,0.4199999999999998
12292,12292.0,0.6369,0,5,0.4199999999999998
12293,12293.0,0.8376,0,5,0.4199999999999998
12294,12294.0,0.8227,0,5,0.4199999999999998
12295,12295.0,0.9291,0,5,0.4199999999999998
12296,12296.0,0.6609,0,5,0.4199999999999998
12297,12297.0,0.7553,0,5,0.4199999999999998
12298,12298.0,0.3853,0,5,0.4199999999999998
12299,12299.0,0.4645,0,5,0.4199999999999998
12300,12300.0,0.9209999999999999,1,5,0.4199999999999998
12301,12301.0,0.6895,1,5,0.4199999999999998
12302,12302.0,0.7755,1,5,0.4199999999999998
12303,12303.0,0.8014,1,5,0.4199999999999998
12304,12304.0,0.5979,1,5,0.4199999999999998
12305,12305.0,0.6149,1,5,0.4199999999999998
12306,12306.0,0.6779999999999999,1,5,0.4199999999999998
12307,12307.0,0.7218,1,5,0.4199999999999998
12308,12308.0,0.7792,1,5,0.4199999999999998
12309,12309.0,0.8357,1,5,0.4199999999999998
12310,12310.0,0.6281,1,5,0.4199999999999998
12311,12311.0,0.67,1,5,0.4199999999999998
12312,12312.0,0.8436,1,5,0.4199999999999998
12313,12313.0,0.6311,1,5,0.4199999999999998
12314,12314.0,0.6846,1,5,0.4199999999999998
12315,12315.0,0.8704,1,5,0.4199999999999998
12316,12316.0,0.7998,1,5,0.4199999999999998
12317,12317.0,0.7692,1,5,0.4199999999999998
12318,12318.0,0.8585,1,5,0.4199999999999998
12319,12319.0,0.7291,1,5,0.4199999999999998
12320,12320.0,0.9289,1,5,0.4199999999999998
12321,12321.0,0.9304,1,5,0.4199999999999998
12322,12322.0,0.6098,1,5,0.4199999999999998
12323,12323.0,0.7187,1,5,0.4199999999999998
12324,12324.0,0.2073,1,5,0.4199999999999998
12325,12325.0,0.6582,1,5,0.4199999999999998
12326,12326.0,0.8406,1,5,0.4199999999999998
12327,12327.0,0.8404,1,5,0.4199999999999998
12328,12328.0,0.7926,1,5,0.4199999999999998
12329,12329.0,0.7478,1,5,0.4199999999999998
12330,12330.0,0.8349,1,5,0.4199999999999998
12331,12331.0,0.7773,1,5,0.4199999999999998
12332,12332.0,0.9319,1,5,0.4199999999999998
12333,12333.0,0.7601,1,5,0.4199999999999998
12334,12334.0,0.752,1,5,0.4199999999999998
12335,12335.0,0.9113,1,5,0.4199999999999998
12336,12336.0,0.6306,1,5,0.4199999999999998
12337,12337.0,0.7665,1,5,0.4199999999999998
12338,12338.0,0.7724,1,5,0.4199999999999998
12339,12339.0,0.6385,1,5,0.4199999999999998
12340,12340.0,0.6153,1,5,0.4199999999999998
12341,12341.0,0.6822,1,5,0.4199999999999998
12342,12342.0,0.7577,1,5,0.4199999999999998
12343,12343.0,0.9312,1,5,0.4199999999999998
12344,12344.0,0.795,1,5,0.4199999999999998
12345,12345.0,0.6548,1,5,0.4199999999999998
12346,12346.0,0.7583,1,5,0.4199999999999998
12347,12347.0,0.6596,1,5,0.4199999999999998
12348,12348.0,0.6576,1,5,0.4199999999999998
12349,12349.0,0.7611,1,5,0.4199999999999998
12350,12350.0,0.9216,1,5,0.4199999999999998
12351,12351.0,0.9282,1,5,0.4199999999999998
12352,12352.0,0.6963,1,5,0.4199999999999998
12353,12353.0,0.6001,1,5,0.4199999999999998
12354,12354.0,0.7811,1,5,0.4199999999999998
12355,12355.0,0.9287,1,5,0.4199999999999998
12356,12356.0,0.8422,1,5,0.4199999999999998
12357,12357.0,0.6625,1,5,0.4199999999999998
12358,12358.0,0.6726,1,5,0.4199999999999998
12359,12359.0,0.7895,1,5,0.4199999999999998
12360,12360.0,0.8599,1,5,0.4199999999999998
12361,12361.0,0.8375,1,5,0.4199999999999998
12362,12362.0,0.6579,1,5,0.4199999999999998
12363,12363.0,0.4843,1,5,0.4199999999999998
12364,12364.0,0.7562,1,5,0.4199999999999998
12365,12365.0,0.7735,1,5,0.4199999999999998
12366,12366.0,0.6844,1,5,0.4199999999999998
12367,12367.0,0.5971,1,5,0.4199999999999998
12368,12368.0,0.8549,1,5,0.4199999999999998
12369,12369.0,0.8401,1,5,0.4199999999999998
12370,12370.0,0.8413,1,5,0.4199999999999998
12371,12371.0,0.8451,1,5,0.4199999999999998
12372,12372.0,0.6368,1,5,0.4199999999999998
12373,12373.0,0.6775,1,5,0.4199999999999998
12374,12374.0,0.6957,1,5,0.4199999999999998
12375,12375.0,0.6904,1,5,0.4199999999999998
12376,12376.0,0.8631,1,5,0.4199999999999998
12377,12377.0,0.7774,1,5,0.4199999999999998
12378,12378.0,0.6587,1,5,0.4199999999999998
12379,12379.0,0.7606,1,5,0.4199999999999998
12380,12380.0,0.7566,1,5,0.4199999999999998
12381,12381.0,0.728,1,5,0.4199999999999998
12382,12382.0,0.9275,1,5,0.4199999999999998
12383,12383.0,0.8453,1,5,0.4199999999999998
12384,12384.0,0.7696,1,5,0.4199999999999998
12385,12385.0,0.6712,1,5,0.4199999999999998
12386,12386.0,0.8223,1,5,0.4199999999999998
12387,12387.0,0.5307,1,5,0.4199999999999998
12388,12388.0,0.5801,1,5,0.4199999999999998
12389,12389.0,0.7446,1,5,0.4199999999999998
12390,12390.0,0.5168,1,5,0.4199999999999998
12391,12391.0,0.5868,1,5,0.4199999999999998
12392,12392.0,0.6845,1,5,0.4199999999999998
12393,12393.0,0.6586,1,5,0.4199999999999998
12394,12394.0,0.7791,1,5,0.4199999999999998
12395,12395.0,0.6955,1,5,0.4199999999999998
12396,12396.0,0.6044,1,5,0.4199999999999998
12397,12397.0,0.6990000000000001,1,5,0.4199999999999998
12398,12398.0,0.7779,1,5,0.4199999999999998
12399,12399.0,0.4968,1,5,0.4199999999999998
12400,12400.0,0.8238,0,5,0.4299999999999998
12401,12401.0,0.9259,0,5,0.4299999999999998
12402,12402.0,0.8292,0,5,0.4299999999999998
12403,12403.0,0.9087,0,5,0.4299999999999998
12404,12404.0,0.6845,0,5,0.4299999999999998
12405,12405.0,0.6766,0,5,0.4299999999999998
12406,12406.0,0.9265,0,5,0.4299999999999998
12407,12407.0,0.9209999999999999,0,5,0.4299999999999998
12408,12408.0,0.649,0,5,0.4299999999999998
12409,12409.0,0.9154,0,5,0.4299999999999998
12410,12410.0,0.653,0,5,0.4299999999999998
12411,12411.0,0.6737,0,5,0.4299999999999998
12412,12412.0,0.8475,0,5,0.4299999999999998
12413,12413.0,0.929,0,5,0.4299999999999998
12414,12414.0,0.7368,0,5,0.4299999999999998
12415,12415.0,0.6767,0,5,0.4299999999999998
12416,12416.0,0.836,0,5,0.4299999999999998
12417,12417.0,0.5685,0,5,0.4299999999999998
12418,12418.0,0.5486,0,5,0.4299999999999998
12419,12419.0,0.4635,0,5,0.4299999999999998
12420,12420.0,0.7483,0,5,0.4299999999999998
12421,12421.0,0.5879,0,5,0.4299999999999998
12422,12422.0,0.6783,0,5,0.4299999999999998
12423,12423.0,0.4604,0,5,0.4299999999999998
12424,12424.0,0.767,0,5,0.4299999999999998
12425,12425.0,0.6465,0,5,0.4299999999999998
12426,12426.0,0.8368,0,5,0.4299999999999998
12427,12427.0,0.752,0,5,0.4299999999999998
12428,12428.0,0.7183,0,5,0.4299999999999998
12429,12429.0,0.5666,0,5,0.4299999999999998
12430,12430.0,0.7542,0,5,0.4299999999999998
12431,12431.0,0.7641,0,5,0.4299999999999998
12432,12432.0,0.5720000000000001,0,5,0.4299999999999998
12433,12433.0,0.6615,0,5,0.4299999999999998
12434,12434.0,0.4686,0,5,0.4299999999999998
12435,12435.0,0.6574,0,5,0.4299999999999998
12436,12436.0,0.8469,0,5,0.4299999999999998
12437,12437.0,0.7614,0,5,0.4299999999999998
12438,12438.0,0.7519,0,5,0.4299999999999998
12439,12439.0,0.6579999999999999,0,5,0.4299999999999998
12440,12440.0,0.7568,0,5,0.4299999999999998
12441,12441.0,0.853,0,5,0.4299999999999998
12442,12442.0,0.7562,0,5,0.4299999999999998
12443,12443.0,0.667,0,5,0.4299999999999998
12444,12444.0,0.665,0,5,0.4299999999999998
12445,12445.0,0.8288,0,5,0.4299999999999998
12446,12446.0,0.4659,0,5,0.4299999999999998
12447,12447.0,0.6833,0,5,0.4299999999999998
12448,12448.0,0.8444,0,5,0.4299999999999998
12449,12449.0,0.8507,0,5,0.4299999999999998
12450,12450.0,0.75,0,5,0.4299999999999998
12451,12451.0,0.642,0,5,0.4299999999999998
12452,12452.0,0.6558,0,5,0.4299999999999998
12453,12453.0,0.4651,0,5,0.4299999999999998
12454,12454.0,0.4778,0,5,0.4299999999999998
12455,12455.0,0.8391,0,5,0.4299999999999998
12456,12456.0,0.8436,0,5,0.4299999999999998
12457,12457.0,0.7627,0,5,0.4299999999999998
12458,12458.0,0.6577,0,5,0.4299999999999998
12459,12459.0,0.6383,0,5,0.4299999999999998
12460,12460.0,0.8426,0,5,0.4299999999999998
12461,12461.0,0.7528,0,5,0.4299999999999998
12462,12462.0,0.6577,0,5,0.4299999999999998
12463,12463.0,0.9329999999999999,0,5,0.4299999999999998
12464,12464.0,0.6728,0,5,0.4299999999999998
12465,12465.0,0.8432,0,5,0.4299999999999998
12466,12466.0,0.6752,0,5,0.4299999999999998
12467,12467.0,0.7513,0,5,0.4299999999999998
12468,12468.0,0.7609999999999999,0,5,0.4299999999999998
12469,12469.0,0.8368,0,5,0.4299999999999998
12470,12470.0,0.8443,0,5,0.4299999999999998
12471,12471.0,0.7398,0,5,0.4299999999999998
12472,12472.0,0.6411,0,5,0.4299999999999998
12473,12473.0,0.9295,0,5,0.4299999999999998
12474,12474.0,0.8490000000000001,0,5,0.4299999999999998
12475,12475.0,0.6577,0,5,0.4299999999999998
12476,12476.0,0.6665,0,5,0.4299999999999998
12477,12477.0,0.5584,0,5,0.4299999999999998
12478,12478.0,0.4527,0,5,0.4299999999999998
12479,12479.0,0.7603,0,5,0.4299999999999998
12480,12480.0,0.6484,0,5,0.4299999999999998
12481,12481.0,0.5702,0,5,0.4299999999999998
12482,12482.0,0.6774,0,5,0.4299999999999998
12483,12483.0,0.7695,0,5,0.4299999999999998
12484,12484.0,0.5784,0,5,0.4299999999999998
12485,12485.0,0.8213,0,5,0.4299999999999998
12486,12486.0,0.6641,0,5,0.4299999999999998
12487,12487.0,0.7471,0,5,0.4299999999999998
12488,12488.0,0.5732,0,5,0.4299999999999998
12489,12489.0,0.38299999999999995,0,5,0.4299999999999998
12490,12490.0,0.9295,0,5,0.4299999999999998
12491,12491.0,0.7485,0,5,0.4299999999999998
12492,12492.0,0.6291,0,5,0.4299999999999998
12493,12493.0,0.8191,0,5,0.4299999999999998
12494,12494.0,0.5764,0,5,0.4299999999999998
12495,12495.0,0.7412,0,5,0.4299999999999998
12496,12496.0,0.573,0,5,0.4299999999999998
12497,12497.0,0.5466,0,5,0.4299999999999998
12498,12498.0,0.6705,0,5,0.4299999999999998
12499,12499.0,0.8202,0,5,0.4299999999999998
12500,12500.0,0.6219,1,5,0.4299999999999998
12501,12501.0,0.8759,1,5,0.4299999999999998
12502,12502.0,0.7127,1,5,0.4299999999999998
12503,12503.0,0.8572,1,5,0.4299999999999998
12504,12504.0,0.6997,1,5,0.4299999999999998
12505,12505.0,0.7353,1,5,0.4299999999999998
12506,12506.0,0.9316,1,5,0.4299999999999998
12507,12507.0,0.7435,1,5,0.4299999999999998
12508,12508.0,0.9119,1,5,0.4299999999999998
12509,12509.0,0.7781,1,5,0.4299999999999998
12510,12510.0,0.8458,1,5,0.4299999999999998
12511,12511.0,0.772,1,5,0.4299999999999998
12512,12512.0,0.7829999999999999,1,5,0.4299999999999998
12513,12513.0,0.7323,1,5,0.4299999999999998
12514,12514.0,0.7577,1,5,0.4299999999999998
12515,12515.0,0.5999,1,5,0.4299999999999998
12516,12516.0,0.7657,1,5,0.4299999999999998
12517,12517.0,0.7458,1,5,0.4299999999999998
12518,12518.0,0.8331,1,5,0.4299999999999998
12519,12519.0,0.516,1,5,0.4299999999999998
12520,12520.0,0.6137,1,5,0.4299999999999998
12521,12521.0,0.488,1,5,0.4299999999999998
12522,12522.0,0.8407,1,5,0.4299999999999998
12523,12523.0,0.6222,1,5,0.4299999999999998
12524,12524.0,0.6545,1,5,0.4299999999999998
12525,12525.0,0.7228,1,5,0.4299999999999998
12526,12526.0,0.8540000000000001,1,5,0.4299999999999998
12527,12527.0,0.6782,1,5,0.4299999999999998
12528,12528.0,0.8439,1,5,0.4299999999999998
12529,12529.0,0.6464,1,5,0.4299999999999998
12530,12530.0,0.8067,1,5,0.4299999999999998
12531,12531.0,0.7821,1,5,0.4299999999999998
12532,12532.0,0.7623,1,5,0.4299999999999998
12533,12533.0,0.7368,1,5,0.4299999999999998
12534,12534.0,0.654,1,5,0.4299999999999998
12535,12535.0,0.8118,1,5,0.4299999999999998
12536,12536.0,0.6515,1,5,0.4299999999999998
12537,12537.0,0.6443,1,5,0.4299999999999998
12538,12538.0,0.8583,1,5,0.4299999999999998
12539,12539.0,0.568,1,5,0.4299999999999998
12540,12540.0,0.9282,1,5,0.4299999999999998
12541,12541.0,0.929,1,5,0.4299999999999998
12542,12542.0,0.753,1,5,0.4299999999999998
12543,12543.0,0.9338,1,5,0.4299999999999998
12544,12544.0,0.6451,1,5,0.4299999999999998
12545,12545.0,0.8204,1,5,0.4299999999999998
12546,12546.0,0.736,1,5,0.4299999999999998
12547,12547.0,0.8486,1,5,0.4299999999999998
12548,12548.0,0.5266,1,5,0.4299999999999998
12549,12549.0,0.6865,1,5,0.4299999999999998
12550,12550.0,0.8419,1,5,0.4299999999999998
12551,12551.0,0.6989,1,5,0.4299999999999998
12552,12552.0,0.7752,1,5,0.4299999999999998
12553,12553.0,0.4672,1,5,0.4299999999999998
12554,12554.0,0.9138,1,5,0.4299999999999998
12555,12555.0,0.6802,1,5,0.4299999999999998
12556,12556.0,0.9072,1,5,0.4299999999999998
12557,12557.0,0.9281,1,5,0.4299999999999998
12558,12558.0,0.4559,1,5,0.4299999999999998
12559,12559.0,0.5945,1,5,0.4299999999999998
12560,12560.0,0.7161,1,5,0.4299999999999998
12561,12561.0,0.7244,1,5,0.4299999999999998
12562,12562.0,0.8404,1,5,0.4299999999999998
12563,12563.0,0.5617,1,5,0.4299999999999998
12564,12564.0,0.8565,1,5,0.4299999999999998
12565,12565.0,0.8227,1,5,0.4299999999999998
12566,12566.0,0.6808,1,5,0.4299999999999998
12567,12567.0,0.7369,1,5,0.4299999999999998
12568,12568.0,0.76,1,5,0.4299999999999998
12569,12569.0,0.7346,1,5,0.4299999999999998
12570,12570.0,0.713,1,5,0.4299999999999998
12571,12571.0,0.5301,1,5,0.4299999999999998
12572,12572.0,0.7312,1,5,0.4299999999999998
12573,12573.0,0.5734,1,5,0.4299999999999998
12574,12574.0,0.5854,1,5,0.4299999999999998
12575,12575.0,0.4825,1,5,0.4299999999999998
12576,12576.0,0.6109,1,5,0.4299999999999998
12577,12577.0,0.6859,1,5,0.4299999999999998
12578,12578.0,0.6809999999999999,1,5,0.4299999999999998
12579,12579.0,0.6917,1,5,0.4299999999999998
12580,12580.0,0.6057,1,5,0.4299999999999998
12581,12581.0,0.7535,1,5,0.4299999999999998
12582,12582.0,0.4916,1,5,0.4299999999999998
12583,12583.0,0.6844,1,5,0.4299999999999998
12584,12584.0,0.5182,1,5,0.4299999999999998
12585,12585.0,0.5027,1,5,0.4299999999999998
12586,12586.0,0.6738,1,5,0.4299999999999998
12587,12587.0,0.8406,1,5,0.4299999999999998
12588,12588.0,0.6939,1,5,0.4299999999999998
12589,12589.0,0.8856,1,5,0.4299999999999998
12590,12590.0,0.5847,1,5,0.4299999999999998
12591,12591.0,0.8133,1,5,0.4299999999999998
12592,12592.0,0.5941,1,5,0.4299999999999998
12593,12593.0,0.5924,1,5,0.4299999999999998
12594,12594.0,0.7544,1,5,0.4299999999999998
12595,12595.0,0.7559999999999999,1,5,0.4299999999999998
12596,12596.0,0.6593,1,5,0.4299999999999998
12597,12597.0,0.655,1,5,0.4299999999999998
12598,12598.0,0.6423,1,5,0.4299999999999998
12599,12599.0,0.7928,1,5,0.4299999999999998
12600,12600.0,0.8185,0,5,0.43999999999999984
12601,12601.0,0.7511,0,5,0.43999999999999984
12602,12602.0,0.7668,0,5,0.43999999999999984
12603,12603.0,0.8511,0,5,0.43999999999999984
12604,12604.0,0.6481,0,5,0.43999999999999984
12605,12605.0,0.8435,0,5,0.43999999999999984
12606,12606.0,0.6354,0,5,0.43999999999999984
12607,12607.0,0.8447,0,5,0.43999999999999984
12608,12608.0,0.2809,0,5,0.43999999999999984
12609,12609.0,0.753,0,5,0.43999999999999984
12610,12610.0,0.5617,0,5,0.43999999999999984
12611,12611.0,0.8422,0,5,0.43999999999999984
12612,12612.0,0.7412,0,5,0.43999999999999984
12613,12613.0,0.733,0,5,0.43999999999999984
12614,12614.0,0.7665,0,5,0.43999999999999984
12615,12615.0,0.7586,0,5,0.43999999999999984
12616,12616.0,0.7331,0,5,0.43999999999999984
12617,12617.0,0.9279,0,5,0.43999999999999984
12618,12618.0,0.47100000000000003,0,5,0.43999999999999984
12619,12619.0,0.7252,0,5,0.43999999999999984
12620,12620.0,0.9295,0,5,0.43999999999999984
12621,12621.0,0.8455,0,5,0.43999999999999984
12622,12622.0,0.7292,0,5,0.43999999999999984
12623,12623.0,0.8382,0,5,0.43999999999999984
12624,12624.0,0.8494,0,5,0.43999999999999984
12625,12625.0,0.7539,0,5,0.43999999999999984
12626,12626.0,0.8166,0,5,0.43999999999999984
12627,12627.0,0.6698,0,5,0.43999999999999984
12628,12628.0,0.8355,0,5,0.43999999999999984
12629,12629.0,0.6678,0,5,0.43999999999999984
12630,12630.0,0.4942,0,5,0.43999999999999984
12631,12631.0,0.7528,0,5,0.43999999999999984
12632,12632.0,0.6512,0,5,0.43999999999999984
12633,12633.0,0.7295,0,5,0.43999999999999984
12634,12634.0,0.6308,0,5,0.43999999999999984
12635,12635.0,0.7531,0,5,0.43999999999999984
12636,12636.0,0.6446,0,5,0.43999999999999984
12637,12637.0,0.6482,0,5,0.43999999999999984
12638,12638.0,0.7119,0,5,0.43999999999999984
12639,12639.0,0.6623,0,5,0.43999999999999984
12640,12640.0,0.823,0,5,0.43999999999999984
12641,12641.0,0.6718,0,5,0.43999999999999984
12642,12642.0,0.5879,0,5,0.43999999999999984
12643,12643.0,0.67,0,5,0.43999999999999984
12644,12644.0,0.9275,0,5,0.43999999999999984
12645,12645.0,0.6597,0,5,0.43999999999999984
12646,12646.0,0.5873,0,5,0.43999999999999984
12647,12647.0,0.6537,0,5,0.43999999999999984
12648,12648.0,0.6673,0,5,0.43999999999999984
12649,12649.0,0.5528,0,5,0.43999999999999984
12650,12650.0,0.6784,0,5,0.43999999999999984
12651,12651.0,0.5503,0,5,0.43999999999999984
12652,12652.0,0.7505,0,5,0.43999999999999984
12653,12653.0,0.7564,0,5,0.43999999999999984
12654,12654.0,0.7597,0,5,0.43999999999999984
12655,12655.0,0.4792,0,5,0.43999999999999984
12656,12656.0,0.7615,0,5,0.43999999999999984
12657,12657.0,0.6723,0,5,0.43999999999999984
12658,12658.0,0.6492,0,5,0.43999999999999984
12659,12659.0,0.7503,0,5,0.43999999999999984
12660,12660.0,0.6659999999999999,0,5,0.43999999999999984
12661,12661.0,0.8322,0,5,0.43999999999999984
12662,12662.0,0.7678,0,5,0.43999999999999984
12663,12663.0,0.7571,0,5,0.43999999999999984
12664,12664.0,0.9297,0,5,0.43999999999999984
12665,12665.0,0.915,0,5,0.43999999999999984
12666,12666.0,0.6725,0,5,0.43999999999999984
12667,12667.0,0.7451,0,5,0.43999999999999984
12668,12668.0,0.9335,0,5,0.43999999999999984
12669,12669.0,0.8412,0,5,0.43999999999999984
12670,12670.0,0.6604,0,5,0.43999999999999984
12671,12671.0,0.7285,0,5,0.43999999999999984
12672,12672.0,0.7475,0,5,0.43999999999999984
12673,12673.0,0.7537,0,5,0.43999999999999984
12674,12674.0,0.7543,0,5,0.43999999999999984
12675,12675.0,0.5827,0,5,0.43999999999999984
12676,12676.0,0.8317,0,5,0.43999999999999984
12677,12677.0,0.665,0,5,0.43999999999999984
12678,12678.0,0.9303,0,5,0.43999999999999984
12679,12679.0,0.5782,0,5,0.43999999999999984
12680,12680.0,0.758,0,5,0.43999999999999984
12681,12681.0,0.556,0,5,0.43999999999999984
12682,12682.0,0.7285,0,5,0.43999999999999984
12683,12683.0,0.5724,0,5,0.43999999999999984
12684,12684.0,0.8228,0,5,0.43999999999999984
12685,12685.0,0.8514,0,5,0.43999999999999984
12686,12686.0,0.8263,0,5,0.43999999999999984
12687,12687.0,0.6629,0,5,0.43999999999999984
12688,12688.0,0.6542,0,5,0.43999999999999984
12689,12689.0,0.6556,0,5,0.43999999999999984
12690,12690.0,0.7539,0,5,0.43999999999999984
12691,12691.0,0.8367,0,5,0.43999999999999984
12692,12692.0,0.6683,0,5,0.43999999999999984
12693,12693.0,0.7256,0,5,0.43999999999999984
12694,12694.0,0.8473,0,5,0.43999999999999984
12695,12695.0,0.6462,0,5,0.43999999999999984
12696,12696.0,0.6598,0,5,0.43999999999999984
12697,12697.0,0.9281,0,5,0.43999999999999984
12698,12698.0,0.6664,0,5,0.43999999999999984
12699,12699.0,0.6754,0,5,0.43999999999999984
12700,12700.0,0.5532,1,5,0.43999999999999984
12701,12701.0,0.5157,1,5,0.43999999999999984
12702,12702.0,0.8425,1,5,0.43999999999999984
12703,12703.0,0.7665,1,5,0.43999999999999984
12704,12704.0,0.6970000000000001,1,5,0.43999999999999984
12705,12705.0,0.8505,1,5,0.43999999999999984
12706,12706.0,0.9278,1,5,0.43999999999999984
12707,12707.0,0.6074,1,5,0.43999999999999984
12708,12708.0,0.6669,1,5,0.43999999999999984
12709,12709.0,0.7208,1,5,0.43999999999999984
12710,12710.0,0.9292,1,5,0.43999999999999984
12711,12711.0,0.6878,1,5,0.43999999999999984
12712,12712.0,0.9301,1,5,0.43999999999999984
12713,12713.0,0.6098,1,5,0.43999999999999984
12714,12714.0,0.7609,1,5,0.43999999999999984
12715,12715.0,0.8408,1,5,0.43999999999999984
12716,12716.0,0.6724,1,5,0.43999999999999984
12717,12717.0,0.9237,1,5,0.43999999999999984
12718,12718.0,0.5374,1,5,0.43999999999999984
12719,12719.0,0.6389,1,5,0.43999999999999984
12720,12720.0,0.6093,1,5,0.43999999999999984
12721,12721.0,0.7513,1,5,0.43999999999999984
12722,12722.0,0.6559999999999999,1,5,0.43999999999999984
12723,12723.0,0.7617,1,5,0.43999999999999984
12724,12724.0,0.634,1,5,0.43999999999999984
12725,12725.0,0.8438,1,5,0.43999999999999984
12726,12726.0,0.6041,1,5,0.43999999999999984
12727,12727.0,0.767,1,5,0.43999999999999984
12728,12728.0,0.8135,1,5,0.43999999999999984
12729,12729.0,0.7849,1,5,0.43999999999999984
12730,12730.0,0.8413,1,5,0.43999999999999984
12731,12731.0,0.5838,1,5,0.43999999999999984
12732,12732.0,0.8420000000000001,1,5,0.43999999999999984
12733,12733.0,0.5328,1,5,0.43999999999999984
12734,12734.0,0.855,1,5,0.43999999999999984
12735,12735.0,0.6515,1,5,0.43999999999999984
12736,12736.0,0.6914,1,5,0.43999999999999984
12737,12737.0,0.6676,1,5,0.43999999999999984
12738,12738.0,0.6494,1,5,0.43999999999999984
12739,12739.0,0.8187,1,5,0.43999999999999984
12740,12740.0,0.6194,1,5,0.43999999999999984
12741,12741.0,0.4582,1,5,0.43999999999999984
12742,12742.0,0.4876,1,5,0.43999999999999984
12743,12743.0,0.5765,1,5,0.43999999999999984
12744,12744.0,0.8478,1,5,0.43999999999999984
12745,12745.0,0.8486,1,5,0.43999999999999984
12746,12746.0,0.5913,1,5,0.43999999999999984
12747,12747.0,0.8572,1,5,0.43999999999999984
12748,12748.0,0.7061,1,5,0.43999999999999984
12749,12749.0,0.7498,1,5,0.43999999999999984
12750,12750.0,0.6657,1,5,0.43999999999999984
12751,12751.0,0.5395,1,5,0.43999999999999984
12752,12752.0,0.8471,1,5,0.43999999999999984
12753,12753.0,0.7434,1,5,0.43999999999999984
12754,12754.0,0.8363,1,5,0.43999999999999984
12755,12755.0,0.848,1,5,0.43999999999999984
12756,12756.0,0.5897,1,5,0.43999999999999984
12757,12757.0,0.8396,1,5,0.43999999999999984
12758,12758.0,0.7399,1,5,0.43999999999999984
12759,12759.0,0.9269,1,5,0.43999999999999984
12760,12760.0,0.7011,1,5,0.43999999999999984
12761,12761.0,0.7113,1,5,0.43999999999999984
12762,12762.0,0.7375,1,5,0.43999999999999984
12763,12763.0,0.655,1,5,0.43999999999999984
12764,12764.0,0.5638,1,5,0.43999999999999984
12765,12765.0,0.8496,1,5,0.43999999999999984
12766,12766.0,0.653,1,5,0.43999999999999984
