,acc,bool_optimal,phi,theta
11338,0.6566,1,5,0.9399999999999996
11339,0.6599,1,5,0.9399999999999996
11340,0.6857,1,5,0.9399999999999996
11341,0.6747,1,5,0.9399999999999996
11342,0.5599,1,5,0.9399999999999996
11343,0.5605,1,5,0.9399999999999996
11344,0.8619,1,5,0.9399999999999996
11345,0.5639,1,5,0.9399999999999996
11346,0.6767,1,5,0.9399999999999996
11347,0.7433,1,5,0.9399999999999996
11348,0.3842,1,5,0.9399999999999996
11349,0.8598,1,5,0.9399999999999996
11350,0.8588,1,5,0.9399999999999996
11351,0.5829,1,5,0.9399999999999996
11352,0.6614,1,5,0.9399999999999996
11353,0.7716,1,5,0.9399999999999996
11354,0.6819,1,5,0.9399999999999996
11355,0.6566,1,5,0.9399999999999996
11356,0.7478,1,5,0.9399999999999996
11357,0.6623,1,5,0.9399999999999996
11358,0.7746,1,5,0.9399999999999996
11359,0.4058,1,5,0.9399999999999996
11360,0.5513,1,5,0.9399999999999996
11361,0.9527,1,5,0.9399999999999996
11362,0.8586,1,5,0.9399999999999996
11363,0.9459,1,5,0.9399999999999996
11364,0.589,1,5,0.9399999999999996
11365,0.8642,1,5,0.9399999999999996
11366,0.8539,1,5,0.9399999999999996
11367,0.8559,1,5,0.9399999999999996
11368,0.5745,1,5,0.9399999999999996
11369,0.7665,1,5,0.9399999999999996
11370,0.6712,1,5,0.9399999999999996
11371,0.7707,1,5,0.9399999999999996
11372,0.8629,1,5,0.9399999999999996
11373,0.7719,1,5,0.9399999999999996
11374,0.5818,1,5,0.9399999999999996
11375,0.6763,1,5,0.9399999999999996
11376,0.7591,1,5,0.9399999999999996
11377,0.8695,1,5,0.9399999999999996
11378,0.6811,1,5,0.9399999999999996
11379,0.8401,1,5,0.9399999999999996
11380,0.486,1,5,0.9399999999999996
11381,0.7463,1,5,0.9399999999999996
11382,0.7507,1,5,0.9399999999999996
11383,0.6679,1,5,0.9399999999999996
11384,0.752,1,5,0.9399999999999996
11385,0.7762,1,5,0.9399999999999996
11386,0.5832,1,5,0.9399999999999996
11387,0.8711,1,5,0.9399999999999996
11388,0.6706,1,5,0.9399999999999996
11389,0.5712,1,5,0.9399999999999996
11390,0.8592,1,5,0.9399999999999996
11391,0.578,1,5,0.9399999999999996
11392,0.7761,1,5,0.9399999999999996
11393,0.6751,1,5,0.9399999999999996
11394,0.7691,1,5,0.9399999999999996
11395,0.7731,1,5,0.9399999999999996
11396,0.7691,1,5,0.9399999999999996
11397,0.8653,1,5,0.9399999999999996
11398,0.8416,1,5,0.9399999999999996
11399,0.9494,1,5,0.9399999999999996
11400,0.6655,1,5,0.9499999999999995
11401,0.9508,1,5,0.9499999999999995
11402,0.7515,1,5,0.9499999999999995
11403,0.6755,1,5,0.9499999999999995
11404,0.8627,1,5,0.9499999999999995
11405,0.7479,1,5,0.9499999999999995
11406,0.7588,1,5,0.9499999999999995
11407,0.6768,1,5,0.9499999999999995
11408,0.7537,1,5,0.9499999999999995
11409,0.4913,1,5,0.9499999999999995
11410,0.7655,1,5,0.9499999999999995
11411,0.8716,1,5,0.9499999999999995
11412,0.5745,1,5,0.9499999999999995
11413,0.584,1,5,0.9499999999999995
11414,0.6583,1,5,0.9499999999999995
11415,0.7789,1,5,0.9499999999999995
11416,0.8642,1,5,0.9499999999999995
11417,0.6882,1,5,0.9499999999999995
11418,0.7613,1,5,0.9499999999999995
11419,0.857,1,5,0.9499999999999995
11420,0.6629,1,5,0.9499999999999995
11421,0.673,1,5,0.9499999999999995
11422,0.8631,1,5,0.9499999999999995
11423,0.3673,1,5,0.9499999999999995
11424,0.4971,1,5,0.9499999999999995
11425,0.5821,1,5,0.9499999999999995
11426,0.7658,1,5,0.9499999999999995
11427,0.4796,1,5,0.9499999999999995
11428,0.5627,1,5,0.9499999999999995
11429,0.6723,1,5,0.9499999999999995
11430,0.7628,1,5,0.9499999999999995
11431,0.6488,1,5,0.9499999999999995
11432,0.6921,1,5,0.9499999999999995
11433,0.6727,1,5,0.9499999999999995
11434,0.3862,1,5,0.9499999999999995
11435,0.9514,1,5,0.9499999999999995
11436,0.7693,1,5,0.9499999999999995
11437,0.5749,1,5,0.9499999999999995
11438,0.6837,1,5,0.9499999999999995
11439,0.6707,1,5,0.9499999999999995
11440,0.8572,1,5,0.9499999999999995
11441,0.8733,1,5,0.9499999999999995
11442,0.6553,1,5,0.9499999999999995
11443,0.7625,1,5,0.9499999999999995
11444,0.7462,1,5,0.9499999999999995
11445,0.656,1,5,0.9499999999999995
11446,0.8599,1,5,0.9499999999999995
11447,0.8587,1,5,0.9499999999999995
11448,0.8397,1,5,0.9499999999999995
11449,0.581,1,5,0.9499999999999995
11450,0.4817,1,5,0.9499999999999995
11451,0.7674,1,5,0.9499999999999995
11452,0.587,1,5,0.9499999999999995
11453,0.6805,1,5,0.9499999999999995
11454,0.5648,1,5,0.9499999999999995
11455,0.6574,1,5,0.9499999999999995
11456,0.682,1,5,0.9499999999999995
11457,0.747,1,5,0.9499999999999995
11458,0.6712,1,5,0.9499999999999995
11459,0.8612,1,5,0.9499999999999995
11460,0.5906,1,5,0.9499999999999995
11461,0.6845,1,5,0.9499999999999995
11462,0.7804,1,5,0.9499999999999995
11463,0.6768,1,5,0.9499999999999995
11464,0.8635,1,5,0.9499999999999995
11465,0.7494,1,5,0.9499999999999995
11466,0.8627,1,5,0.9499999999999995
11467,0.7646,1,5,0.9499999999999995
11468,0.6564,1,5,0.9499999999999995
11469,0.6682,1,5,0.9499999999999995
11470,0.8624,1,5,0.9499999999999995
11471,0.5936,1,5,0.9499999999999995
11472,0.6671,1,5,0.9499999999999995
11473,0.7761,1,5,0.9499999999999995
11474,0.5683,1,5,0.9499999999999995
11475,0.5816,1,5,0.9499999999999995
11476,0.6848,1,5,0.9499999999999995
11477,0.8562,1,5,0.9499999999999995
11478,0.8574,1,5,0.9499999999999995
11479,0.67,1,5,0.9499999999999995
11480,0.7562,1,5,0.9499999999999995
11481,0.6582,1,5,0.9499999999999995
11482,0.6562,1,5,0.9499999999999995
11483,0.381,1,5,0.9499999999999995
11484,0.5899,1,5,0.9499999999999995
11485,0.4857,1,5,0.9499999999999995
11486,0.6826,1,5,0.9499999999999995
11487,0.7632,1,5,0.9499999999999995
11488,0.7666,1,5,0.9499999999999995
11489,0.6564,1,5,0.9499999999999995
11490,0.8579,1,5,0.9499999999999995
11491,0.6598,1,5,0.9499999999999995
11492,0.6792,1,5,0.9499999999999995
11493,0.7483,1,5,0.9499999999999995
11494,0.58,1,5,0.9499999999999995
11495,0.7828,1,5,0.9499999999999995
11496,0.6774,1,5,0.9499999999999995
11497,0.7729,1,5,0.9499999999999995
11498,0.8573,1,5,0.9499999999999995
11499,0.7498,1,5,0.9499999999999995
11500,0.6708,1,5,0.9599999999999995
11501,0.8602,1,5,0.9599999999999995
11502,0.7552,1,5,0.9599999999999995
11503,0.764,1,5,0.9599999999999995
11504,0.7494,1,5,0.9599999999999995
11505,0.5659,1,5,0.9599999999999995
11506,0.6559,1,5,0.9599999999999995
11507,0.9504,1,5,0.9599999999999995
11508,0.6579,1,5,0.9599999999999995
11509,0.7612,1,5,0.9599999999999995
11510,0.7845,1,5,0.9599999999999995
11511,0.771,1,5,0.9599999999999995
11512,0.5737,1,5,0.9599999999999995
11513,0.679,1,5,0.9599999999999995
11514,0.7654,1,5,0.9599999999999995
11515,0.9444,1,5,0.9599999999999995
11516,0.7536,1,5,0.9599999999999995
11517,0.9506,1,5,0.9599999999999995
11518,0.6859,1,5,0.9599999999999995
11519,0.5997,1,5,0.9599999999999995
11520,0.2879,1,5,0.9599999999999995
11521,0.7816,1,5,0.9599999999999995
11522,0.7712,1,5,0.9599999999999995
11523,0.5812,1,5,0.9599999999999995
11524,0.8591,1,5,0.9599999999999995
11525,0.5648,1,5,0.9599999999999995
11526,0.572,1,5,0.9599999999999995
11527,0.9517,1,5,0.9599999999999995
11528,0.5865,1,5,0.9599999999999995
11529,0.6907,1,5,0.9599999999999995
11530,0.7485,1,5,0.9599999999999995
11531,0.4729,1,5,0.9599999999999995
11532,0.7685,1,5,0.9599999999999995
11533,0.6857,1,5,0.9599999999999995
11534,0.583,1,5,0.9599999999999995
11535,0.5932,1,5,0.9599999999999995
11536,0.7791,1,5,0.9599999999999995
11537,0.8546,1,5,0.9599999999999995
11538,0.4072,1,5,0.9599999999999995
11539,0.6599,1,5,0.9599999999999995
11540,0.6904,1,5,0.9599999999999995
11541,0.7747,1,5,0.9599999999999995
11542,0.9499,1,5,0.9599999999999995
11543,0.2773,1,5,0.9599999999999995
11544,0.5793,1,5,0.9599999999999995
11545,0.5659,1,5,0.9599999999999995
11546,0.4008,1,5,0.9599999999999995
11547,0.7666,1,5,0.9599999999999995
11548,0.5915,1,5,0.9599999999999995
11549,0.7781,1,5,0.9599999999999995
11550,0.5638,1,5,0.9599999999999995
11551,0.7504,1,5,0.9599999999999995
11552,0.7732,1,5,0.9599999999999995
11553,0.8322,1,5,0.9599999999999995
11554,0.6731,1,5,0.9599999999999995
11555,0.473,1,5,0.9599999999999995
11556,0.6793,1,5,0.9599999999999995
11557,0.8569,1,5,0.9599999999999995
11558,0.4872,1,5,0.9599999999999995
11559,0.6783,1,5,0.9599999999999995
11560,0.3747,1,5,0.9599999999999995
11561,0.3814,1,5,0.9599999999999995
11562,0.4878,1,5,0.9599999999999995
11563,0.7669,1,5,0.9599999999999995
11564,0.5856,1,5,0.9599999999999995
11565,0.564,1,5,0.9599999999999995
11566,0.7731,1,5,0.9599999999999995
11567,0.7446,1,5,0.9599999999999995
11568,0.4832,1,5,0.9599999999999995
11569,0.4877,1,5,0.9599999999999995
11570,0.859,1,5,0.9599999999999995
11571,0.6809,1,5,0.9599999999999995
11572,0.4631,1,5,0.9599999999999995
11573,0.6739,1,5,0.9599999999999995
11574,0.8443,1,5,0.9599999999999995
11575,0.8403,1,5,0.9599999999999995
11576,0.7692,1,5,0.9599999999999995
11577,0.872,1,5,0.9599999999999995
11578,0.7726,1,5,0.9599999999999995
11579,0.7619,1,5,0.9599999999999995
11580,0.3794,1,5,0.9599999999999995
11581,0.6585,1,5,0.9599999999999995
11582,0.4965,1,5,0.9599999999999995
11583,0.5586,1,5,0.9599999999999995
11584,0.7685,1,5,0.9599999999999995
11585,0.6741,1,5,0.9599999999999995
11586,0.6871,1,5,0.9599999999999995
11587,0.7494,1,5,0.9599999999999995
11588,0.5589,1,5,0.9599999999999995
11589,0.6542,1,5,0.9599999999999995
11590,0.1962,1,5,0.9599999999999995
11591,0.8634,1,5,0.9599999999999995
11592,0.9473,1,5,0.9599999999999995
11593,0.6869,1,5,0.9599999999999995
11594,0.7655,1,5,0.9599999999999995
11595,0.6842,1,5,0.9599999999999995
11596,0.7669,1,5,0.9599999999999995
11597,0.3913,1,5,0.9599999999999995
11598,0.5758,1,5,0.9599999999999995
11599,0.4851,1,5,0.9599999999999995
11600,0.7685,1,5,0.9699999999999995
11601,0.8721,1,5,0.9699999999999995
11602,0.6542,1,5,0.9699999999999995
11603,0.6476,1,5,0.9699999999999995
11604,0.6561,1,5,0.9699999999999995
11605,0.9556,1,5,0.9699999999999995
11606,0.672,1,5,0.9699999999999995
11607,0.7523,1,5,0.9699999999999995
11608,0.7668,1,5,0.9699999999999995
11609,0.6743,1,5,0.9699999999999995
11610,0.7799,1,5,0.9699999999999995
11611,0.6536,1,5,0.9699999999999995
11612,0.5685,1,5,0.9699999999999995
11613,0.6724,1,5,0.9699999999999995
11614,0.6601,1,5,0.9699999999999995
11615,0.8574,1,5,0.9699999999999995
11616,0.8384,1,5,0.9699999999999995
11617,0.775,1,5,0.9699999999999995
11618,0.5008,1,5,0.9699999999999995
11619,0.8593,1,5,0.9699999999999995
11620,0.577,1,5,0.9699999999999995
11621,0.7656,1,5,0.9699999999999995
11622,0.6914,1,5,0.9699999999999995
11623,0.7818,1,5,0.9699999999999995
11624,0.8604,1,5,0.9699999999999995
11625,0.5879,1,5,0.9699999999999995
11626,0.6743,1,5,0.9699999999999995
11627,0.9459,1,5,0.9699999999999995
11628,0.5865,1,5,0.9699999999999995
11629,0.3955,1,5,0.9699999999999995
11630,0.8613,1,5,0.9699999999999995
11631,0.5661,1,5,0.9699999999999995
11632,0.4875,1,5,0.9699999999999995
11633,0.8557,1,5,0.9699999999999995
11634,0.6587,1,5,0.9699999999999995
11635,0.9583,1,5,0.9699999999999995
11636,0.4849,1,5,0.9699999999999995
11637,0.8429,1,5,0.9699999999999995
11638,0.7559,1,5,0.9699999999999995
11639,0.7542,1,5,0.9699999999999995
11640,0.7493,1,5,0.9699999999999995
11641,0.6715,1,5,0.9699999999999995
11642,0.4945,1,5,0.9699999999999995
11643,0.5716,1,5,0.9699999999999995
11644,0.8377,1,5,0.9699999999999995
11645,0.8692,1,5,0.9699999999999995
11646,0.7711,1,5,0.9699999999999995
11647,0.5917,1,5,0.9699999999999995
11648,0.7673,1,5,0.9699999999999995
11649,0.6637,1,5,0.9699999999999995
11650,0.6739,1,5,0.9699999999999995
11651,0.7645,1,5,0.9699999999999995
11652,0.7646,1,5,0.9699999999999995
11653,0.562,1,5,0.9699999999999995
11654,0.7602,1,5,0.9699999999999995
11655,0.7599,1,5,0.9699999999999995
11656,0.7508,1,5,0.9699999999999995
11657,0.6752,1,5,0.9699999999999995
11658,0.8633,1,5,0.9699999999999995
11659,0.7658,1,5,0.9699999999999995
11660,0.4951,1,5,0.9699999999999995
11661,0.9532,1,5,0.9699999999999995
11662,0.7488,1,5,0.9699999999999995
11663,0.8665,1,5,0.9699999999999995
11664,0.954,1,5,0.9699999999999995
11665,0.4999,1,5,0.9699999999999995
11666,0.6709,1,5,0.9699999999999995
11667,0.7478,1,5,0.9699999999999995
11668,0.7749,1,5,0.9699999999999995
11669,0.7828,1,5,0.9699999999999995
11670,0.6804,1,5,0.9699999999999995
11671,0.6939,1,5,0.9699999999999995
11672,0.6717,1,5,0.9699999999999995
11673,0.6781,1,5,0.9699999999999995
11674,0.7674,1,5,0.9699999999999995
11675,0.9517,1,5,0.9699999999999995
11676,0.5925,1,5,0.9699999999999995
11677,0.4908,1,5,0.9699999999999995
11678,0.783,1,5,0.9699999999999995
11679,0.7819,1,5,0.9699999999999995
11680,0.7496,1,5,0.9699999999999995
11681,0.8645,1,5,0.9699999999999995
11682,0.5782,1,5,0.9699999999999995
11683,0.7821,1,5,0.9699999999999995
11684,0.7758,1,5,0.9699999999999995
11685,0.8569,1,5,0.9699999999999995
11686,0.7724,1,5,0.9699999999999995
11687,0.8381,1,5,0.9699999999999995
11688,0.5811,1,5,0.9699999999999995
11689,0.7496,1,5,0.9699999999999995
11690,0.6707,1,5,0.9699999999999995
11691,0.4786,1,5,0.9699999999999995
11692,0.8537,1,5,0.9699999999999995
11693,0.6766,1,5,0.9699999999999995
11694,0.4756,1,5,0.9699999999999995
11695,0.6705,1,5,0.9699999999999995
11696,0.8571,1,5,0.9699999999999995
11697,0.7517,1,5,0.9699999999999995
11698,0.6697,1,5,0.9699999999999995
11699,0.6699,1,5,0.9699999999999995
11700,0.8629,1,5,0.9799999999999995
11701,0.764,1,5,0.9799999999999995
11702,0.8433,1,5,0.9799999999999995
11703,0.4777,1,5,0.9799999999999995
11704,0.7799,1,5,0.9799999999999995
11705,0.8605,1,5,0.9799999999999995
11706,0.6862,1,5,0.9799999999999995
11707,0.6781,1,5,0.9799999999999995
11708,0.6719,1,5,0.9799999999999995
11709,0.866,1,5,0.9799999999999995
11710,0.6882,1,5,0.9799999999999995
11711,0.8584,1,5,0.9799999999999995
11712,0.7826,1,5,0.9799999999999995
11713,0.7682,1,5,0.9799999999999995
11714,0.6715,1,5,0.9799999999999995
11715,0.5636,1,5,0.9799999999999995
11716,0.7816,1,5,0.9799999999999995
11717,0.8631,1,5,0.9799999999999995
11718,0.7768,1,5,0.9799999999999995
11719,0.6666,1,5,0.9799999999999995
11720,0.844,1,5,0.9799999999999995
11721,0.5574,1,5,0.9799999999999995
11722,0.6686,1,5,0.9799999999999995
11723,0.4825,1,5,0.9799999999999995
11724,0.7535,1,5,0.9799999999999995
11725,0.7689,1,5,0.9799999999999995
11726,0.468,1,5,0.9799999999999995
11727,0.6654,1,5,0.9799999999999995
11728,0.4729,1,5,0.9799999999999995
11729,0.8594,1,5,0.9799999999999995
11730,0.5886,1,5,0.9799999999999995
11731,0.6889,1,5,0.9799999999999995
11732,0.5647,1,5,0.9799999999999995
11733,0.3908,1,5,0.9799999999999995
11734,0.7709,1,5,0.9799999999999995
11735,0.5598,1,5,0.9799999999999995
11736,0.8537,1,5,0.9799999999999995
11737,0.677,1,5,0.9799999999999995
11738,0.3846,1,5,0.9799999999999995
11739,0.7788,1,5,0.9799999999999995
11740,0.5687,1,5,0.9799999999999995
11741,0.6914,1,5,0.9799999999999995
11742,0.6585,1,5,0.9799999999999995
11743,0.601,1,5,0.9799999999999995
11744,0.483,1,5,0.9799999999999995
11745,0.569,1,5,0.9799999999999995
11746,0.6768,1,5,0.9799999999999995
11747,0.6752,1,5,0.9799999999999995
11748,0.4689,1,5,0.9799999999999995
11749,0.4068,1,5,0.9799999999999995
11750,0.8589,1,5,0.9799999999999995
11751,0.8651,1,5,0.9799999999999995
11752,0.7731,1,5,0.9799999999999995
11753,0.8453,1,5,0.9799999999999995
11754,0.9535,1,5,0.9799999999999995
11755,0.8416,1,5,0.9799999999999995
11756,0.4719,1,5,0.9799999999999995
11757,0.7525,1,5,0.9799999999999995
11758,0.4886,1,5,0.9799999999999995
11759,0.5905,1,5,0.9799999999999995
11760,0.3732,1,5,0.9799999999999995
11761,0.4858,1,5,0.9799999999999995
11762,0.5753,1,5,0.9799999999999995
11763,0.6869,1,5,0.9799999999999995
11764,0.5669,1,5,0.9799999999999995
11765,0.7481,1,5,0.9799999999999995
11766,0.7679,1,5,0.9799999999999995
11767,0.6601,1,5,0.9799999999999995
11768,0.8412,1,5,0.9799999999999995
11769,0.7606,1,5,0.9799999999999995
11770,0.5881,1,5,0.9799999999999995
11771,0.8734,1,5,0.9799999999999995
11772,0.6887,1,5,0.9799999999999995
11773,0.6727,1,5,0.9799999999999995
11774,0.6708,1,5,0.9799999999999995
11775,0.7652,1,5,0.9799999999999995
11776,0.7512,1,5,0.9799999999999995
11777,0.7658,1,5,0.9799999999999995
11778,0.6676,1,5,0.9799999999999995
11779,0.774,1,5,0.9799999999999995
11780,0.7809,1,5,0.9799999999999995
11781,0.6704,1,5,0.9799999999999995
11782,0.7552,1,5,0.9799999999999995
11783,0.8708,1,5,0.9799999999999995
11784,0.7538,1,5,0.9799999999999995
11785,0.6854,1,5,0.9799999999999995
11786,0.7696,1,5,0.9799999999999995
11787,0.4833,1,5,0.9799999999999995
11788,0.5672,1,5,0.9799999999999995
11789,0.4935,1,5,0.9799999999999995
11790,0.7634,1,5,0.9799999999999995
11791,0.7701,1,5,0.9799999999999995
11792,0.6664,1,5,0.9799999999999995
11793,0.5789,1,5,0.9799999999999995
11794,0.4793,1,5,0.9799999999999995
11795,0.7707,1,5,0.9799999999999995
11796,0.8572,1,5,0.9799999999999995
11797,0.9553,1,5,0.9799999999999995
11798,0.7661,1,5,0.9799999999999995
11799,0.6656,1,5,0.9799999999999995
11800,0.4923,1,5,0.9899999999999995
11801,0.5768,1,5,0.9899999999999995
11802,0.8604,1,5,0.9899999999999995
11803,0.681,1,5,0.9899999999999995
11804,0.5599,1,5,0.9899999999999995
11805,0.6538,1,5,0.9899999999999995
11806,0.296,1,5,0.9899999999999995
11807,0.6809,1,5,0.9899999999999995
11808,0.9534,1,5,0.9899999999999995
11809,0.464,1,5,0.9899999999999995
11810,0.5741,1,5,0.9899999999999995
11811,0.4089,1,5,0.9899999999999995
11812,0.7743,1,5,0.9899999999999995
11813,0.8629,1,5,0.9899999999999995
11814,0.4997,1,5,0.9899999999999995
11815,0.7711,1,5,0.9899999999999995
11816,0.8632,1,5,0.9899999999999995
11817,0.6754,1,5,0.9899999999999995
11818,0.8622,1,5,0.9899999999999995
11819,0.7633,1,5,0.9899999999999995
11820,0.8382,1,5,0.9899999999999995
11821,0.7711,1,5,0.9899999999999995
11822,0.7778,1,5,0.9899999999999995
11823,0.4825,1,5,0.9899999999999995
11824,0.6569,1,5,0.9899999999999995
11825,0.6701,1,5,0.9899999999999995
11826,0.5781,1,5,0.9899999999999995
11827,0.7505,1,5,0.9899999999999995
11828,0.9524,1,5,0.9899999999999995
11829,0.4644,1,5,0.9899999999999995
11830,0.6722,1,5,0.9899999999999995
11831,0.6707,1,5,0.9899999999999995
11832,0.6708,1,5,0.9899999999999995
11833,0.7739,1,5,0.9899999999999995
11834,0.8551,1,5,0.9899999999999995
11835,0.7629,1,5,0.9899999999999995
11836,0.8627,1,5,0.9899999999999995
11837,0.6571,1,5,0.9899999999999995
11838,0.7781,1,5,0.9899999999999995
11839,0.9474,1,5,0.9899999999999995
11840,0.7695,1,5,0.9899999999999995
11841,0.7776,1,5,0.9899999999999995
11842,0.8667,1,5,0.9899999999999995
11843,0.6721,1,5,0.9899999999999995
11844,0.744,1,5,0.9899999999999995
11845,0.684,1,5,0.9899999999999995
11846,0.7495,1,5,0.9899999999999995
11847,0.8599,1,5,0.9899999999999995
11848,0.7714,1,5,0.9899999999999995
11849,0.8669,1,5,0.9899999999999995
11850,0.8624,1,5,0.9899999999999995
11851,0.6788,1,5,0.9899999999999995
11852,0.7669,1,5,0.9899999999999995
11853,0.9503,1,5,0.9899999999999995
11854,0.9491,1,5,0.9899999999999995
11855,0.9517,1,5,0.9899999999999995
11856,0.8542,1,5,0.9899999999999995
11857,0.7697,1,5,0.9899999999999995
11858,0.7696,1,5,0.9899999999999995
11859,0.7682,1,5,0.9899999999999995
11860,0.8656,1,5,0.9899999999999995
11861,0.6699,1,5,0.9899999999999995
11862,0.7648,1,5,0.9899999999999995
11863,0.4019,1,5,0.9899999999999995
11864,0.9524,1,5,0.9899999999999995
11865,0.5825,1,5,0.9899999999999995
11866,0.752,1,5,0.9899999999999995
11867,0.7831,1,5,0.9899999999999995
11868,0.7848,1,5,0.9899999999999995
11869,0.6581,1,5,0.9899999999999995
11870,0.7819,1,5,0.9899999999999995
11871,0.6847,1,5,0.9899999999999995
11872,0.6608,1,5,0.9899999999999995
11873,0.863,1,5,0.9899999999999995
11874,0.404,1,5,0.9899999999999995
11875,0.763,1,5,0.9899999999999995
11876,0.7659,1,5,0.9899999999999995
11877,0.6559,1,5,0.9899999999999995
11878,0.3753,1,5,0.9899999999999995
11879,0.8631,1,5,0.9899999999999995
11880,0.377,1,5,0.9899999999999995
11881,0.8682,1,5,0.9899999999999995
11882,0.862,1,5,0.9899999999999995
11883,0.4823,1,5,0.9899999999999995
11884,0.8564,1,5,0.9899999999999995
11885,0.4729,1,5,0.9899999999999995
11886,0.8577,1,5,0.9899999999999995
11887,0.6686,1,5,0.9899999999999995
11888,0.8389,1,5,0.9899999999999995
11889,0.6539,1,5,0.9899999999999995
11890,0.844,1,5,0.9899999999999995
11891,0.6746,1,5,0.9899999999999995
11892,0.8446,1,5,0.9899999999999995
11893,0.9462,1,5,0.9899999999999995
11894,0.9512,1,5,0.9899999999999995
11895,0.4043,1,5,0.9899999999999995
11896,0.493,1,5,0.9899999999999995
11897,0.8643,1,5,0.9899999999999995
11898,0.8668,1,5,0.9899999999999995
11899,0.5837,1,5,0.9899999999999995
11900,0.7645,1,5,0.9999999999999996
11901,0.7692,1,5,0.9999999999999996
11902,0.8626,1,5,0.9999999999999996
11903,0.6669,1,5,0.9999999999999996
11904,0.8336,1,5,0.9999999999999996
11905,0.4801,1,5,0.9999999999999996
11906,0.5791,1,5,0.9999999999999996
11907,0.6746,1,5,0.9999999999999996
11908,0.782,1,5,0.9999999999999996
11909,0.6781,1,5,0.9999999999999996
11910,0.685,1,5,0.9999999999999996
11911,0.7725,1,5,0.9999999999999996
11912,0.6832,1,5,0.9999999999999996
11913,0.7711,1,5,0.9999999999999996
11914,0.8547,1,5,0.9999999999999996
11915,0.6692,1,5,0.9999999999999996
11916,0.5945,1,5,0.9999999999999996
11917,0.8584,1,5,0.9999999999999996
11918,0.7723,1,5,0.9999999999999996
11919,0.5935,1,5,0.9999999999999996
11920,0.6782,1,5,0.9999999999999996
11921,0.6894,1,5,0.9999999999999996
11922,0.5731,1,5,0.9999999999999996
